date,volume,turnover,open,open,high,lable,low,close
2023/2/2 10:31,7310,112379735,784824,15220,15225,15190,15190,15225
2023/2/2 10:40,11347,172190725,786100,15225,15245,15205,15205,15235
2023/2/2 10:50,10767,163389225,787436,15235,15255,15230,15230,15255
2023/2/2 11:00,13440,205616805,788446,15255,15275,15235,15235,15250
2023/2/2 11:10,4326,65668680,788532,15250,15250,15230,15230,15235
2023/2/2 11:20,5050,76659000,788799,15230,15245,15225,15225,15235
2023/2/2 13:30,5795,89708760,788784,15240,15250,15225,15225,15235
2023/2/2 13:40,15559,236263415,786145,15240,15240,15160,15160,15170
2023/2/2 13:50,11948,181430380,785832,15170,15185,15150,15150,15180
2023/2/2 14:00,12193,183211545,784894,15180,15180,15150,15150,15165
2023/2/2 14:10,15911,241528980,783945,15160,15170,15120,15120,15125
2023/2/2 14:20,21669,326808360,782884,15125,15130,15090,15090,15095
2023/2/2 14:30,41770,632260535,776591,15085,15095,15000,15000,15005
2023/2/2 14:40,37377,563306995,774493,15000,15050,14980,14980,15045
2023/2/2 14:50,25366,382663150,770592,15040,15110,15030,15030,15105
2023/2/2 20:55,2078,31377800,770252,15105,15105,15100,15100,15100
2023/2/2 21:00,40526,611516560,771610,15100,15135,15025,15025,15025
2023/2/2 21:10,20680,311428360,773020,15030,15085,15025,15025,15075
2023/2/2 21:20,9220,139037600,772769,15075,15100,15065,15065,15065
2023/2/2 21:30,12216,184217280,771435,15060,15105,15060,15060,15085
2023/2/2 21:40,5801,87479080,771068,15080,15095,15065,15065,15070
2023/2/2 21:50,19920,299289190,772641,15065,15075,14990,14990,15000
2023/2/2 22:00,45747,685908025,771467,14995,15030,14945,14945,15020
2023/2/2 22:10,19107,287464815,770702,15020,15070,15020,15020,15055
2023/2/2 22:20,6908,103930860,770892,15060,15060,15040,15040,15045
2023/2/2 22:30,14579,218357145,771148,15045,15050,14985,14985,15000
2023/2/2 22:40,15695,234990415,772856,14995,15000,14950,14950,14965
2023/2/2 22:50,19196,287453495,771289,14960,15010,14945,14945,15010
2023/2/3 9:00,18423,276897690,771761,15015,15035,14965,14965,14985
2023/2/3 9:10,8234,123757020,771873,14985,15000,14965,14965,14965
2023/2/3 9:20,17462,261074900,771775,14970,14990,14940,14940,14965
2023/2/3 9:30,5050,75876250,771763,14960,14990,14960,14960,14985
2023/2/3 9:40,7886,118093635,771008,14980,14990,14950,14950,14955
2023/2/3 9:50,9569,143726380,769935,14955,14975,14945,14945,14955
2023/2/3 10:00,18980,283493215,767935,14950,14975,14910,14910,14930
2023/2/3 10:10,7149,107342235,767795,14930,14950,14920,14920,14920
2023/2/3 10:31,11501,172451595,767430,14925,14935,14905,14905,14915
2023/2/3 10:40,13509,202664930,765660,14915,14950,14915,14915,14930
2023/2/3 10:50,7342,110166710,765351,14930,14950,14920,14920,14925
2023/2/3 11:00,14683,219445225,763792,14925,14980,14910,14910,14955
2023/2/3 11:10,12577,188655000,764499,14955,14985,14950,14950,14980
2023/2/3 11:20,9423,141345000,763670,14980,14995,14950,14950,14960
2023/2/3 13:30,12636,189540000,762967,14970,14970,14920,14920,14935
2023/2/3 13:40,8293,122323050,763127,14935,14940,14915,14915,14935
2023/2/3 13:50,7142,107094290,764003,14935,14955,14930,14930,14955
2023/2/3 14:00,3828,57400860,763634,14950,14960,14950,14950,14950
2023/2/3 14:10,18441,276522795,761653,14950,15040,14950,14950,15030
2023/2/3 14:20,20009,302354005,761083,15030,15070,15020,15020,15065
2023/2/3 14:30,13248,198720000,761040,15070,15070,15040,15040,15065
2023/2/3 14:40,10157,152355000,761506,15060,15075,15035,15035,15050
2023/2/3 14:50,10913,163695000,759432,15045,15055,15030,15030,15045
2023/2/3 20:55,1706,25675300,759261,15045,15050,15045,15045,15050
2023/2/3 21:00,22920,345315390,761536,15055,15085,15040,15040,15055
2023/2/3 21:10,11409,171696410,761284,15055,15065,15015,15015,15025
2023/2/3 21:20,10467,157168000,761789,15025,15035,14995,14995,15025
2023/2/3 21:30,10225,153602615,762284,15020,15045,15000,15000,15045
2023/2/3 21:40,6577,98634445,762515,15040,15045,15005,15005,15005
2023/2/3 21:50,5002,75230080,762605,15005,15045,15005,15005,15045
2023/2/3 22:00,9692,145767680,763898,15035,15070,15030,15030,15050
2023/2/3 22:10,10893,164275175,765870,15055,15060,15040,15040,15055
2023/2/3 22:20,7798,117320910,766226,15055,15070,15040,15040,15065
2023/2/3 22:30,13793,208068095,767138,15065,15090,15055,15055,15090
2023/2/3 22:40,7509,113010450,766727,15090,15090,15065,15065,15070
2023/2/3 22:50,7570,113928500,765759,15070,15090,15055,15055,15080
2023/2/6 9:00,52095,780276910,762773,15045,15045,14920,14920,14960
2023/2/6 9:10,17038,255022480,762737,14960,14975,14935,14935,14955
2023/2/6 9:20,9268,138185550,763744,14955,14955,14925,14925,14930
2023/2/6 9:30,8133,122116995,762820,14930,14960,14930,14930,14955
2023/2/6 9:40,30133,448813575,761108,14955,14965,14880,14880,14925
2023/2/6 9:50,9248,138720000,761026,14925,14935,14905,14905,14905
2023/2/6 10:00,27062,401828240,760175,14905,14915,14845,14845,14850
2023/2/6 10:10,26918,400311670,757365,14845,14865,14820,14820,14855
2023/2/6 10:31,17400,259602640,755414,14850,14860,14810,14810,14815
2023/2/6 10:40,36528,541858650,750719,14815,14840,14775,14775,14840
2023/2/6 10:50,28802,424777080,748592,14840,14840,14735,14735,14750
2023/2/6 11:00,25769,380891845,747845,14740,14770,14720,14720,14750
2023/2/6 11:10,16573,244333390,747750,14750,14780,14725,14725,14770
2023/2/6 11:20,8894,132654010,746794,14765,14770,14730,14730,14760
2023/2/6 13:30,14863,219410220,746199,14755,14790,14745,14745,14790
2023/2/6 13:40,12893,190579725,745858,14785,14815,14770,14770,14810
2023/2/6 13:50,10122,150868410,745661,14805,14820,14780,14780,14805
2023/2/6 14:00,8179,119480600,745255,14805,14815,14790,14790,14805
2023/2/6 14:10,9862,146943800,744650,14800,14835,14790,14790,14835
2023/2/6 14:20,17419,259543100,743718,14830,14870,14825,14825,14865
2023/2/6 14:30,11260,167774000,743757,14860,14880,14850,14850,14875
2023/2/6 14:40,12349,182641260,743859,14875,14890,14865,14865,14880
2023/2/6 14:50,21724,326369445,739587,14880,14930,14875,14875,14925
2023/2/6 20:55,2684,40085540,740069,14925,14935,14925,14925,14935
2023/2/6 21:00,37712,564036640,740454,14950,14990,14925,14925,14970
2023/2/6 21:10,17060,255419580,741122,14970,14990,14960,14960,14975
2023/2/6 21:20,12643,189489775,740580,14975,14990,14950,14950,14985
2023/2/6 21:30,24150,362347240,742088,14985,15030,14980,14980,15010
2023/2/6 21:40,14028,210069300,742068,15010,15015,14970,14970,14995
2023/2/6 21:50,15721,235421975,740496,14990,14995,14935,14935,14950
2023/2/6 22:00,16641,248495780,739265,14955,14965,14920,14920,14935
2023/2/6 22:10,8487,126304760,739999,14935,14950,14910,14910,14945
2023/2/6 22:20,7972,119300980,740082,14940,14960,14920,14920,14925
2023/2/6 22:30,9051,135448215,740505,14925,14950,14910,14910,14915
2023/2/6 22:40,11624,173064295,740839,14915,14925,14895,14895,14905
2023/2/6 22:50,10099,151081040,739396,14900,14930,14890,14890,14925
2023/2/7 9:00,24010,357650510,738458,14860,14910,14835,14835,14895
2023/2/7 9:10,9662,143869505,738666,14900,14920,14875,14875,14895
2023/2/7 9:20,11126,166278070,739487,14895,14945,14880,14880,14940
2023/2/7 9:30,9203,137538835,739956,14940,14950,14910,14910,14910
2023/2/7 9:40,4777,71392265,739750,14915,14925,14900,14900,14915
2023/2/7 9:50,5325,79582125,739958,14910,14925,14905,14905,14925
2023/2/7 10:00,11544,171207485,740294,14920,14955,14905,14905,14920
2023/2/7 10:10,4269,63778860,740631,14920,14930,14905,14905,14930
2023/2/7 10:31,4333,64735020,740675,14925,14940,14915,14915,14920
2023/2/7 10:40,6240,93225600,741662,14915,14925,14890,14890,14890
2023/2/7 10:50,8627,128887380,741079,14890,14925,14880,14880,14915
2023/2/7 11:00,8660,129380400,741686,14920,14920,14890,14890,14900
2023/2/7 11:10,11854,175561250,741363,14900,14905,14855,14855,14870
2023/2/7 11:20,13320,198934200,740235,14870,14875,14825,14825,14870
2023/2/7 13:30,16914,252008930,739334,14865,14870,14815,14815,14830
2023/2/7 13:40,9289,136949645,738343,14835,14875,14830,14830,14875
2023/2/7 13:50,11843,176756775,738621,14870,14905,14860,14860,14900
2023/2/7 14:00,7022,104803350,738755,14900,14905,14875,14875,14880
2023/2/7 14:10,10639,158787075,738735,14880,14925,14880,14880,14905
2023/2/7 14:20,7231,107922675,738505,14905,14935,14905,14905,14920
2023/2/7 14:30,5957,88908225,738101,14920,14930,14900,14900,14900
2023/2/7 14:40,6714,100206450,736604,14905,14930,14900,14900,14905
2023/2/7 14:50,8586,128146050,734013,14905,14915,14900,14900,14915
2023/2/7 20:55,2234,33320110,734515,14915,14915,14915,14915,14915
2023/2/7 21:00,24568,365895680,735410,14910,14920,14875,14875,14885
2023/2/7 21:10,19093,283931285,736080,14890,14890,14840,14840,14850
2023/2/7 21:20,35298,522568975,736158,14850,14860,14770,14770,14800
2023/2/7 21:30,15913,235822520,735829,14795,14815,14790,14790,14805
2023/2/7 21:40,15616,231255910,735403,14810,14840,14805,14805,14805
2023/2/7 21:50,10382,153884230,735983,14810,14820,14785,14785,14790
2023/2/7 22:00,18577,274881390,737553,14790,14795,14755,14755,14755
2023/2/7 22:10,15627,230307910,738115,14760,14780,14745,14745,14765
2023/2/7 22:20,10324,153001680,737257,14765,14790,14755,14755,14775
2023/2/7 22:30,8694,128624515,737718,14770,14775,14750,14750,14765
2023/2/7 22:40,7733,114564395,737842,14765,14790,14755,14755,14765
2023/2/7 22:50,8761,129407865,736645,14765,14775,14755,14755,14755
2023/2/8 9:00,39000,579908200,733604,14835,14890,14820,14820,14830
2023/2/8 9:10,8128,120456960,733700,14825,14845,14800,14800,14805
2023/2/8 9:20,9440,139900800,733743,14810,14820,14795,14795,14805
2023/2/8 9:30,6489,96166980,734223,14805,14820,14795,14795,14820
2023/2/8 9:40,6130,90846600,733755,14815,14840,14810,14810,14825
2023/2/8 9:50,5364,79494480,733662,14825,14855,14820,14820,14840
2023/2/8 10:00,10624,157447680,733168,14840,14865,14835,14835,14835
